game_id,season,game_type,week,gameday,away_team,away_score,home_team,home_score,result,total,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,home_team_money_line_5Dimes,home_team_money_line_sportbet,away_team_money_line_5Dimes,away_team_money_line_sportbet,home_team_money_line_bet365,away_team_money_line_bet365,home_team_money_line_BETOnline,home_team_money_line_SPORTS BETTING,away_team_money_line_BETOnline,away_team_money_line_SPORTS BETTING,home_team_money_line_BOVADA,home_team_money_line_bodog,away_team_money_line_BOVADA,away_team_money_line_bodog,home_team_money_line_BOOKMAKER,home_team_money_line_BetCRIS,away_team_money_line_BOOKMAKER,away_team_money_line_BetCRIS,home_team_money_line_JAZZ,away_team_money_line_JAZZ,home_team_money_line_JUSTBET,away_team_money_line_JUSTBET,home_team_money_line_MATCHBOOK,away_team_money_line_MATCHBOOK,home_team_money_line_PINNACLE,away_team_money_line_PINNACLE,home_team_money_line_BetPHOENIX,away_team_money_line_BetPHOENIX,home_team_money_line_intertops,away_team_money_line_intertops,home_team_money_line_Sports Interaction,away_team_money_line_Sports Interaction,home_team_money_line_youwager.eu,away_team_money_line_youwager.eu,home_team_money_line_HERITAGE,away_team_money_line_HERITAGE,home_team_money_line_SBR,away_team_money_line_SBR,home_team_spread_5Dimes,home_team_spread_sportbet,away_team_spread_5Dimes,away_team_spread_sportbet,home_team_spread_bet365,away_team_spread_bet365,home_team_spread_BETOnline,home_team_spread_SPORTS BETTING,away_team_spread_BETOnline,away_team_spread_SPORTS BETTING,home_team_spread_BOVADA,home_team_spread_bodog,away_team_spread_BOVADA,away_team_spread_bodog,home_team_spread_BOOKMAKER,home_team_spread_BetCRIS,away_team_spread_BOOKMAKER,away_team_spread_BetCRIS,home_team_spread_JAZZ,away_team_spread_JAZZ,home_team_spread_JUSTBET,away_team_spread_JUSTBET,home_team_spread_MATCHBOOK,away_team_spread_MATCHBOOK,home_team_spread_PINNACLE,away_team_spread_PINNACLE,home_team_spread_BetPHOENIX,away_team_spread_BetPHOENIX,home_team_spread_intertops,away_team_spread_intertops,home_team_spread_Sports Interaction,away_team_spread_Sports Interaction,home_team_spread_youwager.eu,away_team_spread_youwager.eu,home_team_spread_HERITAGE,away_team_spread_HERITAGE,home_team_spread_SBR,away_team_spread_SBR,under_total_5Dimes,under_total_sportbet,over_total_5Dimes,over_total_sportbet,under_total_bet365,over_total_bet365,under_total_BETOnline,under_total_SPORTS BETTING,over_total_BETOnline,over_total_SPORTS BETTING,under_total_BOVADA,under_total_bodog,over_total_BOVADA,over_total_bodog,under_total_BOOKMAKER,under_total_BetCRIS,over_total_BOOKMAKER,over_total_BetCRIS,under_total_JAZZ,over_total_JAZZ,under_total_JUSTBET,over_total_JUSTBET,under_total_MATCHBOOK,over_total_MATCHBOOK,under_total_PINNACLE,over_total_PINNACLE,under_total_BetPHOENIX,over_total_BetPHOENIX,under_total_intertops,over_total_intertops,under_total_Sports Interaction,over_total_Sports Interaction,under_total_youwager.eu,over_total_youwager.eu,under_total_HERITAGE,over_total_HERITAGE,under_total_SBR,over_total_SBR
2012_03_BUF_CLE,2012.0,REG,3.0,2012-09-23,BUF,24.0,CLE,14.0,-10.0,38.0,-140.0,127.0,-2.5,-115.0,106.0,45.0,-102.0,-108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_03_TB_DAL,2012.0,REG,3.0,2012-09-23,TB,10.0,DAL,16.0,6.0,26.0,301.0,-345.0,7.0,102.0,-110.0,45.5,-102.0,-108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_03_JAX_IND,2012.0,REG,3.0,2012-09-23,JAX,22.0,IND,17.0,-5.0,39.0,156.0,-173.0,3.0,107.0,-116.0,41.5,-110.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_03_NYJ_MIA,2012.0,REG,3.0,2012-09-23,NYJ,23.0,MIA,20.0,-3.0,43.0,-143.0,129.0,-2.5,-114.0,105.0,40.5,-105.0,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_03_SF_MIN,2012.0,REG,3.0,2012-09-23,SF,13.0,MIN,24.0,11.0,37.0,-285.0,252.0,-6.5,-108.0,100.0,42.5,-105.0,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_03_KC_NO,2012.0,REG,3.0,2012-09-23,KC,27.0,NO,24.0,-3.0,51.0,324.0,-373.0,9.0,-113.0,104.0,51.5,-111.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_03_DET_TEN,2012.0,REG,3.0,2012-09-23,DET,41.0,TEN,44.0,3.0,85.0,-195.0,175.0,-3.5,-108.0,100.0,47.0,-101.0,-109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_03_CIN_WAS,2012.0,REG,3.0,2012-09-23,CIN,38.0,WAS,31.0,-7.0,69.0,168.0,-187.0,3.0,115.0,-125.0,49.5,-102.0,-108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_03_PHI_ARI,2012.0,REG,3.0,2012-09-23,PHI,6.0,ARI,27.0,21.0,33.0,-177.0,159.0,-3.0,-125.0,115.0,42.5,-108.0,-102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_03_ATL_SD,2012.0,REG,3.0,2012-09-23,ATL,27.0,SD,3.0,-24.0,30.0,145.0,-161.0,3.0,-101.0,-107.0,47.0,-106.0,-104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_03_HOU_DEN,2012.0,REG,3.0,2012-09-23,HOU,31.0,DEN,25.0,-6.0,56.0,-116.0,105.0,-1.0,-111.0,103.0,43.5,-104.0,-106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_03_PIT_OAK,2012.0,REG,3.0,2012-09-23,PIT,31.0,OAK,34.0,3.0,65.0,-200.0,180.0,-3.5,-106.0,-102.0,45.5,-106.0,-104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_03_NE_BAL,2012.0,REG,3.0,2012-09-23,NE,30.0,BAL,31.0,1.0,61.0,137.0,-152.0,2.5,113.0,-122.0,48.5,101.0,-111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_03_GB_SEA,2012.0,REG,3.0,2012-09-24,GB,12.0,SEA,14.0,2.0,26.0,-172.0,155.0,-3.0,-115.0,106.0,45.5,103.0,-114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_04_CLE_BAL,2012.0,REG,4.0,2012-09-27,CLE,16.0,BAL,23.0,7.0,39.0,468.0,-560.0,11.5,-110.0,102.0,44.0,100.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_04_CAR_ATL,2012.0,REG,4.0,2012-09-30,CAR,28.0,ATL,30.0,2.0,58.0,269.0,-305.0,7.0,-110.0,102.0,48.0,-108.0,-102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_04_NE_BUF,2012.0,REG,4.0,2012-09-30,NE,52.0,BUF,28.0,-24.0,80.0,-195.0,175.0,-3.5,-104.0,-104.0,48.0,-111.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_04_MIN_DET,2012.0,REG,4.0,2012-09-30,MIN,20.0,DET,13.0,-7.0,33.0,171.0,-190.0,3.5,-108.0,100.0,48.0,-102.0,-108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_04_TEN_HOU,2012.0,REG,4.0,2012-09-30,TEN,14.0,HOU,38.0,24.0,52.0,569.0,-700.0,13.0,-108.0,100.0,44.5,102.0,-113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_04_SD_KC,2012.0,REG,4.0,2012-09-30,SD,37.0,KC,20.0,-17.0,57.0,-130.0,118.0,-2.5,-107.0,-101.0,43.0,-113.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_04_SF_NYJ,2012.0,REG,4.0,2012-09-30,SF,34.0,NYJ,0.0,-34.0,34.0,-190.0,171.0,-3.5,-105.0,-103.0,40.5,-112.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_04_SEA_STL,2012.0,REG,4.0,2012-09-30,SEA,13.0,STL,19.0,6.0,32.0,-130.0,118.0,-2.0,-110.0,102.0,39.5,-101.0,-109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_04_MIA_ARI,2012.0,REG,4.0,2012-09-30,MIA,21.0,ARI,24.0,3.0,45.0,186.0,-208.0,4.0,-102.0,-106.0,38.5,-107.0,-103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_04_OAK_DEN,2012.0,REG,4.0,2012-09-30,OAK,6.0,DEN,37.0,31.0,43.0,244.0,-275.0,6.5,-101.0,-107.0,47.0,-107.0,-103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_04_CIN_JAX,2012.0,REG,4.0,2012-09-30,CIN,27.0,JAX,10.0,-17.0,37.0,109.0,-120.0,1.0,105.0,-114.0,45.5,-110.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_04_NO_GB,2012.0,REG,4.0,2012-09-30,NO,27.0,GB,28.0,1.0,55.0,305.0,-350.0,7.5,-110.0,102.0,54.0,-102.0,-108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_04_WAS_TB,2012.0,REG,4.0,2012-09-30,WAS,24.0,TB,22.0,-2.0,46.0,122.0,-135.0,1.5,111.0,-120.0,44.5,-108.0,-102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_04_NYG_PHI,2012.0,REG,4.0,2012-09-30,NYG,17.0,PHI,19.0,2.0,36.0,106.0,-117.0,1.5,-102.0,-106.0,46.0,-103.0,-107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_04_CHI_DAL,2012.0,REG,4.0,2012-10-01,CHI,34.0,DAL,18.0,-16.0,52.0,144.0,-160.0,3.0,-101.0,-107.0,41.0,-102.0,-108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_05_ARI_STL,2012.0,REG,5.0,2012-10-04,ARI,3.0,STL,17.0,14.0,20.0,-113.0,102.0,-1.0,-105.0,-103.0,37.5,-103.0,-107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_05_MIA_CIN,2012.0,REG,5.0,2012-10-07,MIA,17.0,CIN,13.0,-4.0,30.0,139.0,-154.0,3.0,-108.0,100.0,45.0,-103.0,-107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_05_GB_IND,2012.0,REG,5.0,2012-10-07,GB,27.0,IND,30.0,3.0,57.0,-260.0,231.0,-6.5,-105.0,-103.0,49.5,-105.0,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_05_BAL_KC,2012.0,REG,5.0,2012-10-07,BAL,9.0,KC,6.0,-3.0,15.0,-260.0,231.0,-6.0,-105.0,-103.0,46.5,-101.0,-109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_05_CLE_NYG,2012.0,REG,5.0,2012-10-07,CLE,27.0,NYG,41.0,14.0,68.0,346.0,-400.0,7.5,101.0,-109.0,44.0,-102.0,-108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_05_PHI_PIT,2012.0,REG,5.0,2012-10-07,PHI,14.0,PIT,16.0,2.0,30.0,175.0,-195.0,4.0,-102.0,-106.0,44.0,-108.0,-102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_05_ATL_WAS,2012.0,REG,5.0,2012-10-07,ATL,24.0,WAS,17.0,-7.0,41.0,-157.0,142.0,-3.0,-105.0,-103.0,50.5,-108.0,-102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_05_SEA_CAR,2012.0,REG,5.0,2012-10-07,SEA,16.0,CAR,12.0,-4.0,28.0,108.0,-119.0,1.0,104.0,-113.0,42.5,-105.0,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_05_CHI_JAX,2012.0,REG,5.0,2012-10-07,CHI,41.0,JAX,3.0,-38.0,44.0,-245.0,218.0,-6.0,-101.0,-107.0,38.5,-103.0,-107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_05_TEN_MIN,2012.0,REG,5.0,2012-10-07,TEN,7.0,MIN,30.0,23.0,37.0,231.0,-260.0,6.0,-105.0,-103.0,44.0,-102.0,-108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_05_DEN_NE,2012.0,REG,5.0,2012-10-07,DEN,21.0,NE,31.0,10.0,52.0,239.0,-270.0,6.0,102.0,-110.0,50.5,-108.0,-102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_05_BUF_SF,2012.0,REG,5.0,2012-10-07,BUF,3.0,SF,45.0,42.0,48.0,393.0,-460.0,10.0,-106.0,-102.0,45.5,-109.0,-101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_05_SD_NO,2012.0,REG,5.0,2012-10-07,SD,24.0,NO,31.0,7.0,55.0,158.0,-175.0,3.5,-107.0,-101.0,53.0,-102.0,-108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_05_HOU_NYJ,2012.0,REG,5.0,2012-10-08,HOU,23.0,NYJ,17.0,-6.0,40.0,-410.0,354.0,-9.5,-104.0,-104.0,40.5,102.0,-113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_06_PIT_TEN,2012.0,REG,6.0,2012-10-11,PIT,23.0,TEN,26.0,3.0,49.0,-240.0,214.0,-5.5,-105.0,-103.0,42.5,104.0,-115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_06_OAK_ATL,2012.0,REG,6.0,2012-10-14,OAK,20.0,ATL,23.0,3.0,43.0,385.0,-450.0,10.0,-106.0,-102.0,49.0,-108.0,-102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_06_DAL_BAL,2012.0,REG,6.0,2012-10-14,DAL,29.0,BAL,31.0,2.0,60.0,151.0,-167.0,3.0,103.0,-111.0,45.5,-106.0,-104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_06_CIN_CLE,2012.0,REG,6.0,2012-10-14,CIN,24.0,CLE,34.0,10.0,58.0,-118.0,107.0,-1.0,-110.0,102.0,42.0,-109.0,-101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_06_STL_MIA,2012.0,REG,6.0,2012-10-14,STL,14.0,MIA,17.0,3.0,31.0,201.0,-225.0,5.5,-107.0,-101.0,38.0,-102.0,-108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_06_IND_NYJ,2012.0,REG,6.0,2012-10-14,IND,9.0,NYJ,35.0,26.0,44.0,166.0,-185.0,3.5,-113.0,104.0,43.5,-107.0,-103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_06_DET_PHI,2012.0,REG,6.0,2012-10-14,DET,26.0,PHI,23.0,-3.0,49.0,167.0,-186.0,3.5,-103.0,-105.0,47.5,-103.0,-107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_06_KC_TB,2012.0,REG,6.0,2012-10-14,KC,10.0,TB,38.0,28.0,48.0,210.0,-235.0,5.0,-103.0,-105.0,39.5,-108.0,-102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_06_BUF_ARI,2012.0,REG,6.0,2012-10-14,BUF,19.0,ARI,16.0,-3.0,35.0,210.0,-235.0,5.0,100.0,-108.0,44.0,-103.0,-107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_06_NE_SEA,2012.0,REG,6.0,2012-10-14,NE,23.0,SEA,24.0,1.0,47.0,-188.0,169.0,-3.5,-102.0,-106.0,42.5,-105.0,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_06_NYG_SF,2012.0,REG,6.0,2012-10-14,NYG,26.0,SF,3.0,-23.0,29.0,275.0,-313.0,7.0,104.0,-113.0,46.5,-108.0,-102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_06_MIN_WAS,2012.0,REG,6.0,2012-10-14,MIN,26.0,WAS,38.0,12.0,64.0,-118.0,107.0,-1.5,-104.0,-104.0,44.0,-102.0,-108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_06_GB_HOU,2012.0,REG,6.0,2012-10-14,GB,42.0,HOU,24.0,-18.0,66.0,176.0,-196.0,4.0,-104.0,-104.0,46.5,-108.0,-102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_06_DEN_SD,2012.0,REG,6.0,2012-10-15,DEN,35.0,SD,24.0,-11.0,59.0,-101.0,-109.0,1.0,-105.0,-103.0,47.5,-113.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_07_SEA_SF,2012.0,REG,7.0,2012-10-18,SEA,6.0,SF,13.0,7.0,19.0,314.0,-360.0,7.5,-108.0,100.0,37.5,-102.0,-108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_07_TEN_BUF,2012.0,REG,7.0,2012-10-21,TEN,35.0,BUF,34.0,-1.0,69.0,188.0,-210.0,4.0,-102.0,-106.0,47.0,101.0,-111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_07_DAL_CAR,2012.0,REG,7.0,2012-10-21,DAL,19.0,CAR,14.0,-5.0,33.0,-137.0,124.0,-2.5,-114.0,105.0,45.0,-105.0,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
